"line" "CW" "DTA" "DTS" "DTT" "ED" "EH" "EL" "ELL" "ELW" "ERN" "EW" "KNPE" "KNPR" "KWPE" "LBT" "PH" "TBN" "TL"
"3779" "MG_994_X_MG_1547" 43.09 68.13 69.17 66.54 5.03 128.51 20.77 90.01 9.8 16.83 261.43 690.46 40.8 223.3 4.56 308.14 11.32 39.52
"3780" "MG_994_X_MG_1548" 41.5096635120925 67.3361146161935 68.8001577287066 65.8298720644935 4.99184893094988 122.167788293025 19.6918664563617 92.9547896950578 10.5839344549597 15.9069838766211 244.298671573782 627.090490711532 39.4300455660708 204.9262127585 5.04453382404486 283.801032246758 13.5623821209465 39.0900525854514
"3781" "MG_996_X_MG_1530" 36.26 60.76 62.39 59.02 4.65 85.11 20.04 93.73 10.46 15.12 213 566.16 37.85 179.6 5.82 253.54 12.57 44.57
"3782" "MG_996_X_MG_1534" 45.28 67.39 69.35 66.17 5 120.92 20.87 103.9 11.01 15.51 266.3 666.43 41.93 234.18 3.99 285.01 12.61 40.62
"3783" "MG_996_X_MG_1538" 48.99 72.92 75.75 71.67 4.55 141.94 21.63 107 10.46 13.94 243.33 578.04 40.39 192.33 4.78 310.31 14.87 46.35
"3784" "MG_996_X_MG_1540" 46.63 67.95 69.35 65.62 4.68 137.33 20.57 102.49 10.41 14.67 232.68 583.47 39.37 191.96 4.05 285.82 12.94 43.16
"3785" "MG_996_X_MG_1518" 40.81 66.66 69.17 65.25 4.88 127.14 21.17 98.67 10.53 13.7 241.97 578.56 40.8 213.45 4.9 281.32 12.57 42.43
"3786" "MG_996_X_MG_1519" 41.83 67.21 68.25 65.8 5.14 119.39 19.82 96.18 10.26 17.07 272.67 653.51 38.88 218 6.23 276.54 13.93 41.72
"3787" "MG_996_X_MG_1520" 40.52 67.39 69.35 65.25 4.98 139.17 19.56 98.71 10.1 15.99 249.81 618.1 38.88 208.88 5.63 294.79 14.52 41.28
"3788" "MG_996_X_MG_1521" 43.34 68.31 69.35 66.54 5.07 117.88 20.38 99.62 10.87 16.11 258.85 615.78 38.77 212.81 5 285.54 9.74 42.27
"3789" "MG_996_X_MG_1522" 43.25 67.39 67.33 65.62 4.92 115.33 20.61 99.09 10.71 13.7 255.93 553.24 39.48 210.55 5.36 244.31 11.84 40.64
"3790" "MG_996_X_MG_1523" 38.52 67.21 68.8 65.25 4.85 108.17 19.78 94.77 10.96 14.55 238.94 565.9 38.71 197.82 4.91 250.73 16.35 40.54
"3791" "MG_996_X_MG_1524" 44.43 69.05 69.71 68.37 5.03 139.6 20.42 96.4 11.48 14.83 248.16 590.19 39.42 202.62 5.35 284.35 12.06 35.28
"3792" "MG_996_X_MG_1525" 46.2 70.52 73.38 69.1 4.83 122.56 21.81 105.58 10.55 14.55 228.05 533.34 37.15 180.91 7.46 275.48 13.3 42.58
"3793" "MG_996_X_MG_1526" 42.19 67.76 68.8 66.9 5.13 117.03 19.98 101.38 11.18 15.39 256.78 602.34 39.15 210.23 4.41 254.12 17.43 40.97
"3794" "MG_996_X_MG_1527" 41.24 66.29 67.52 64.88 4.93 125.41 18.78 100.53 10.08 16.11 262.12 601.3 37.93 210.52 4.88 280.3 14.7 38.91
"3795" "MG_996_X_MG_1528" 38.53 63.71 66.05 61.58 4.87 92.21 19.84 96.12 9.88 16.69 219.73 652.23 39.43 202.57 5.18 248.54 10.73 41.59
"3796" "MG_996_X_MG_1529" 33.19 63.34 64.59 61.95 4.59 117.21 19.45 93.65 9.63 14.18 207.08 543.41 38.13 175.18 5.22 267.06 10.59 38.62
"3797" "MG_996_X_MG_1531" 41.72 69.75 70.28 68.89 4.95 134.79 20.12 92.35 10.44 16.11 239.73 666.17 40.58 204.75 5.19 274.11 19.21 37.57
"3798" "MG_996_X_MG_1532" 47.02 68.87 70.08 67.82 4.92 135.75 20 100.67 11.17 12.98 240.91 552.98 40.88 199.69 4.83 281.91 15.6 37.75
"3799" "MG_996_X_MG_1533" 53.25 67.39 68.62 66.54 5.18 116.69 21.79 98.42 11 16.35 286.9 664.1 40.39 229.21 5.29 258.13 11.65 39.36
"3800" "MG_996_X_MG_1535" 38.16 67.76 67.52 65.62 4.92 109.29 19.85 99.64 10.63 15.75 258.99 599.24 38.39 209.73 5.36 257.19 12.45 37.09
"3801" "MG_996_X_MG_1536" 34.15 67.03 66.6 64.52 4.95 119.61 19.04 98.11 9.87 17.4 242.03 645.75 38.12 206.88 4.46 262.83 14.37 40.02
"3802" "MG_996_X_MG_1539" 57.96 71.63 73.19 70.39 5.08 147.73 22.33 105.42 10.88 15.39 282.12 643.69 41.03 216.89 4.62 281.45 15.51 41.25
"3803" "MG_996_X_MG_1541" 43.88 72 73.74 70.57 4.81 167.89 19.68 104.8 10.41 14.67 235.82 548.07 37.53 189.55 4.59 326.2 15.76 44.06
"3804" "MG_996_X_MG_1542" 40.86 67.76 69.53 65.8 5.01 121.03 19.93 100.33 11.04 17.67 258.59 672.89 38.84 222 4.06 287.29 12.53 43.85
"3805" "MG_996_X_MG_1543" 43.1 67.21 68.25 65.99 5.2 130.35 19.23 103.06 10.85 18.04 272.49 698.21 39.41 228.38 5.61 292.35 13.66 42.54
"3806" "MG_996_X_MG_1544" 41.3 66.29 68.07 65.07 5.13 116.03 19.33 102.66 11.07 17.19 270.52 667.46 39.26 222.22 4.51 287.76 12.1 43.29
"3807" "MG_996_X_MG_1545" 41.15 65 68.25 63.97 5.05 115.5 20.65 101.84 10.17 15.84 258.61 638.26 40.05 218.21 4.75 283.84 11.36 45.22
"3808" "MG_996_X_MG_1546" 46.34 67.21 68.8 65.99 5.04 108.66 21.77 99.86 10.81 16.35 288.83 675.21 40.95 234.66 5.91 272.42 12.2 45.66
"3809" "MG_996_X_MG_1547" 39.89 66.66 68.25 65.07 4.94 116.03 20.52 96.27 10.13 15.87 259.99 649.89 40.5 220.92 4.52 285.14 11.91 43.2
"3810" "MG_996_X_MG_1548" 38.25 65.55 67.52 64.15 4.97 101.2 19.75 103.72 10.89 14.18 242.71 542.64 38.09 210.21 5.07 234.75 12.79 39.09
"3811" "MG_1021_X_MG_1530" 34.27 62.05 64.77 60.48 4.42 99.2 19.77 90.01 10.61 13.82 201.63 540.31 38.54 178.6 3.95 264.81 14.96 44.48
"3812" "MG_1021_X_MG_1534" 41.5096635120925 67.3361146161935 68.8001577287066 65.8298720644935 4.99184893094988 122.167788293025 19.6918664563617 92.9547896950578 10.5839344549597 15.9069838766211 244.298671573782 627.090490711532 39.4300455660708 204.9262127585 5.04453382404486 283.801032246758 13.5623821209465 39.0900525854514
"3813" "MG_1021_X_MG_1538" 51.65 74.94 76.71 72.41 4.6 134.39 23.21 103.07 10.7 14.57 238.33 623.65 41.31 195.4 4.06 302.55 17.63 45.43
"3814" "MG_1021_X_MG_1540" 45.2 69.24 70.08 66.72 4.54 138.18 22.48 96.67 10.54 13.34 226.95 518.86 38.28 187.25 5.6 290.31 13.49 43.98
"3815" "MG_1021_X_MG_1518" 37.03 65.92 66.79 64.33 4.62 125.62 21.14 95.84 11.68 12.74 245.69 582.18 43.1 198.1 3.98 286.33 11.58 44.02
"3816" "MG_1021_X_MG_1519" 36.54 67.95 67.88 66.72 4.83 127.56 19.72 93.6 10.63 15.55 241.85 643.43 40.78 206.88 4.8 287.56 13.19 40.28
"3817" "MG_1021_X_MG_1520" 38.8 67.21 68.07 65.8 4.83 146.61 20.86 94.27 10.59 14.79 254.36 669.53 43.51 210.89 5.16 308.15 14.92 39.48
"3818" "MG_1021_X_MG_1521" 42.42 69.24 69.71 68 4.79 125.07 20.77 99.85 11.37 14.06 260.33 580.63 40.27 210.27 3.98 295.97 11.51 42.58
"3819" "MG_1021_X_MG_1522" 44.87 67.39 67.88 65.62 5.06 108.43 20.96 98.91 10.65 13.94 261.78 590.71 41.03 218.3 4.07 256.5 12.28 40.47
"3820" "MG_1021_X_MG_1523" 39.45 68.13 69.35 66.17 4.72 107.92 20.8 91.58 10.95 12.62 236.8 535.14 40.58 197.9 4.04 260.4 18.82 39.34
"3821" "MG_1021_X_MG_1524" 39.23 69.24 69.71 68.19 4.8 143.02 20.34 93.65 11.69 13.22 245.47 557.11 40.65 201.38 3.98 308.07 13.89 36.7
"3822" "MG_1021_X_MG_1525" 48.6 70.71 72.64 68.92 4.9 134.03 22.96 103.49 10.78 13.88 265.95 576.49 40.56 214.51 6.14 303.9 14.66 42.59
"3823" "MG_1021_X_MG_1526" 42.56 69.24 68.98 67.27 4.99 120.24 20.65 100.16 11.24 13.1 258.96 544.97 40.16 210.8 3.95 269.41 17.09 40.01
"3824" "MG_1021_X_MG_1527" 34.07 67.58 68.62 65.99 4.51 135.41 19.38 97.4 10.63 13.76 224.37 534.11 37.85 179.67 5.14 290.27 12.17 37.8
"3825" "MG_1021_X_MG_1528" 37.28 67.21 68.07 65.8 4.86 108.54 19.77 96.69 10.88 14.73 245.45 591.48 39.68 207.08 4.02 273.01 11.47 39.68
"3826" "MG_1021_X_MG_1529" 35.23 64.26 64.77 62.87 4.74 124.53 19.01 93.37 10.33 14.06 216.08 555.56 38.95 186.86 4.53 288.22 10.96 38.27
"3827" "MG_1021_X_MG_1531" 38.33 71.63 74.47 70.39 4.88 119.64 20.39 93.64 9.85 13.34 241.3 584.76 41.88 205.02 3.99 266.44 17.33 36.84
"3828" "MG_1021_X_MG_1532" 38.36 69.79 71.91 68.37 4.88 136.58 19.59 98.91 10.74 12.14 232.15 503.1 39.63 191.99 4.53 292.42 16.86 38.86
"3829" "MG_1021_X_MG_1533" 47.71 68.5 68.8 67.09 5 126.73 21.72 89.9 11.47 14.49 271.26 616.55 41.33 226.77 3.95 270.99 12.02 38.72
"3830" "MG_1021_X_MG_1535" 36.42 67.58 68.43 65.99 4.74 119.84 20.44 96.75 11.13 13.38 243.47 557.37 40.26 201.85 4.6 270.85 12.24 39.35
"3831" "MG_1021_X_MG_1536" 30.84 67.03 67.88 64.88 4.64 122.08 17.66 92.95 9.94 16.62 237.11 600.53 37.57 194.95 4.03 271.08 14.59 37.7
"3832" "MG_1021_X_MG_1539" 48.19 71.81 73.74 70.2 5.04 149.3 20.38 106.23 10.87 15.03 251.81 603.89 39.75 202.53 3.95 302.97 17.6 40.47
"3833" "MG_1021_X_MG_1541" 40.04 73.1 73.57 71.3 4.74 163.19 20.43 99.6 10.17 12.98 234.08 537.99 39.97 183.86 4.03 321.19 16.86 44.43
"3834" "MG_1021_X_MG_1542" 37.15 69.79 69.9 68.37 4.91 139.43 19.71 100.33 11.45 15.75 256.62 626.63 39.63 209.71 4.09 311.1 13.74 43.84
"3835" "MG_1021_X_MG_1543" 37.47 67.39 68.62 65.8 5.03 119.95 19.33 101.21 10.83 15.27 257.78 614.48 39.97 213.38 5.15 293.71 14.52 44.19
"3836" "MG_1021_X_MG_1544" 37.74 67.21 67.7 66.17 4.87 125.45 19.15 100.8 11.48 15.69 252.87 618.36 39.3 210.84 4.43 304.14 14.2 45.22
"3837" "MG_1021_X_MG_1545" 38.16 68.13 68.8 66.54 4.86 128.92 20.54 98.99 10.19 14.52 243.12 604.66 40.7 212.9 4 296.55 11.02 43.55
"3838" "MG_1021_X_MG_1546" 40.8 69.05 69.53 67.45 4.86 116.22 21.41 94.32 10.69 14.43 259.97 616.03 41.44 216.53 4.38 279.14 12.75 45.34
"3839" "MG_1021_X_MG_1547" 37.72 67.03 68.07 64.88 4.86 123.04 20.53 94.19 10.59 13.94 253.07 574.68 40.17 218.66 4.15 289.91 12.02 42.52
"3840" "MG_1021_X_MG_1548" 40.33 67.39 68.98 65.44 4.88 102.41 21.13 97.46 11.71 13.94 253.78 603.89 41.7 211.81 3.99 242.56 16.06 39.85
"3841" "MG_1059_X_MG_1530" 35.08 58.55 61.29 56.45 4.66 77.04 18.71 85.69 8.87 14.67 197.8 491.21 34.74 165.25 6.04 242.27 16.17 40.56
"3842" "MG_1059_X_MG_1534" 39.98 66.47 67.7 64.88 5.18 126.36 19.99 96.08 9.92 15.03 248.53 590.71 39.02 216.35 6.09 300.37 14.81 39.02
"3843" "MG_1059_X_MG_1538" 51.52 74.02 77.4 71.67 4.93 124.53 21.55 97.92 9.14 15.99 230.69 624.56 39.3 198.61 4.82 292.68 19.64 42.35
"3844" "MG_1059_X_MG_1540" 42.75 65.92 67.33 63.42 4.94 126.69 19.65 94.7 9.48 13.94 215.58 480.36 35.19 174.43 6.44 283.64 16.17 38.36
"3845" "MG_1059_X_MG_1518" 35.54 65.74 69.17 63.05 4.64 118.66 19.37 93.89 9.52 13.78 207.26 550.91 38.98 177.99 4.74 284.87 14.44 41.39
"3846" "MG_1059_X_MG_1519" 42.27 65.74 66.42 63.97 5.1 111.52 19.71 91.62 9.49 16.47 267.39 643.69 39.3 211.48 6.12 282.3 16.75 40.14
"3847" "MG_1059_X_MG_1520" 45.69 65.74 67.88 63.6 5.4 135.65 19.47 92.16 9.16 16.95 250.48 691.75 40.76 215.92 5.98 300.01 16.57 36.99
"3848" "MG_1059_X_MG_1521" 45.69 65.74 67.33 64.15 5.12 113.18 20.36 94.03 9.59 15.75 237.41 541.86 35.7 198.43 5.78 291.89 15.2 40.58
"3849" "MG_1059_X_MG_1522" 46.93 65.37 65.69 62.32 5.32 108.82 19.72 94.58 9.15 14.76 251.55 580.11 39 209.27 5.28 256.29 14.77 38.41
"3850" "MG_1059_X_MG_1523" 40.1 65.37 66.97 63.42 5.09 101.2 19.31 92.38 9.65 14.91 240.72 555.82 37.6 194.23 5.09 262.67 17.93 37.6
"3851" "MG_1059_X_MG_1524" 43.41 66.84 68.25 65.8 5.25 141.98 19.84 87.7 9.92 15.75 244.37 584.76 37.71 207.04 6.39 305.01 16.57 35.07
"3852" "MG_1059_X_MG_1525" 42.08 67.76 70.08 65.44 4.84 136.77 21.69 98.77 9.11 13.34 233.97 536.44 39.15 192.64 5.61 295.73 16.35 41.38
"3853" "MG_1059_X_MG_1526" 48.31 66.84 67.88 64.52 5.51 136.01 20.29 95.37 10 14.91 273.12 577.53 38.69 224.63 5.41 276.99 18.55 38.45
"3854" "MG_1059_X_MG_1527" 39.13 65.74 67.15 63.23 5.27 123.7 17.39 95.2 8.96 16.53 233.01 550.65 35.13 188.26 6.1 289.27 15.36 35.57
"3855" "MG_1059_X_MG_1528" 35.96 66.29 66.6 64.52 5.26 100.86 17.85 89.11 9.5 16.23 231.35 599.49 37.69 199.15 4.18 267.71 11.53 36.76
"3856" "MG_1059_X_MG_1529" 31.7 62.24 62.58 59.75 4.84 116.49 19.01 90.42 9.3 14.91 212.44 583.21 38.98 184.81 4.6 288.4 13.3 36.03
"3857" "MG_1059_X_MG_1531" 42.12 68.68 69.71 67.45 5.19 130.49 19.27 91.14 9.16 14.64 244.65 588.9 39.71 208.65 5.16 285.02 19.32 35.41
"3858" "MG_1059_X_MG_1532" 36.28 68.31 69.9 66.35 4.92 135.56 18.72 95.01 9.9 12.62 211.57 519.12 39.6 173.9 6.57 282.3 19.59 37.32
"3859" "MG_1059_X_MG_1533" 48.12 65.92 66.6 64.7 5.3 115.64 20.93 92.1 9.96 16.23 256.85 643.17 39.67 213.46 5.12 275.05 13.27 36.04
"3860" "MG_1059_X_MG_1535" 34.93 66.11 66.79 63.78 4.98 109.72 18.65 93.86 9.55 15.75 231.96 577.01 37.34 191.93 6.46 259.76 13.67 36.83
"3861" "MG_1059_X_MG_1536" 32.11 65.37 65.5 63.05 5.08 107.18 18.76 95.45 8.76 17.31 236.57 626.89 37.41 192.6 4.13 275.8 17.23 38.25
"3862" "MG_1059_X_MG_1539" 53.62 70.71 72.46 68.92 5.4 149.35 20.18 98.04 9.47 15.63 266.24 584.76 37.87 204.16 5.52 296.9 18.15 37.97
"3863" "MG_1059_X_MG_1541" 39.37 70.16 71.91 68.19 5.04 164.86 17.63 92.23 9.29 13.94 227.46 479.84 35.16 179.74 5.4 323.54 17.14 38.81
"3864" "MG_1059_X_MG_1542" 38.74 66.84 68.07 65.07 5.01 127.12 19.82 95.45 9.86 16.47 243.34 618.62 38.24 196.51 5.26 304.15 17.49 42.12
"3865" "MG_1059_X_MG_1543" 39.71 64.63 66.79 63.6 5.26 122.35 18.97 97.86 9.72 16.83 252.37 649.89 39.07 214.44 5.86 293.84 15.36 41.07
"3866" "MG_1059_X_MG_1544" 38.92 65 66.24 62.68 5.3 117.8 19.18 95.47 9.66 16.47 258.8 612.42 37.94 222.52 5.43 297.03 15.91 41.52
"3867" "MG_1059_X_MG_1545" 35.12 64.08 64.96 62.87 5.03 112.08 20.04 93.62 9.53 15.39 221.88 595.88 38.73 191.63 5.86 296.95 11.91 41.57
"3868" "MG_1059_X_MG_1546" 41.24 65.92 67.52 63.97 5.12 110.12 20.9 93.36 9.59 15.48 241.67 599.24 38.8 211.56 6.25 282.31 15.18 41.09
"3869" "MG_1059_X_MG_1547" 41.3 64.63 65.69 62.68 5.06 112.93 21.42 90.68 9.4 15.51 251.73 629.99 40.16 216.45 4.99 287.46 14.18 40.32
"3870" "MG_1059_X_MG_1548" 47.66 65.74 67.33 63.78 5.3 95.75 20.3 97.66 9.84 14.06 269.67 555.82 38.96 222.22 4.84 244.81 15.8 37.43
"3871" "MG_1061_X_MG_1530" 31.11 59.11 62.03 57.55 4.61 82.95 19.02 85.29 10.06 15.55 196.95 595.88 38.48 173.02 4.08 263.54 10.65 40.11
"3872" "MG_1061_X_MG_1534" 45.44 65.74 68.07 64.7 5.29 104.33 19.78 94.49 10.75 19.6 258.43 761.27 39.78 220.01 5.16 298.73 8.06 38.45
"3873" "MG_1061_X_MG_1538" 52.06 72.18 75.14 70.57 4.93 135.84 21.49 103.43 9.79 17.8 265.39 696.41 39.6 198.97 5.54 331.89 13.26 44.66
"3874" "MG_1061_X_MG_1540" 42.96 65.37 66.24 62.87 4.94 117.71 19.86 96.85 10.21 16.47 233.49 664.1 40.2 194.37 5.12 288.02 10 40.87
"3875" "MG_1061_X_MG_1518" 37.09 64.63 67.7 63.23 4.77 112.97 19.37 91.69 10.06 15.87 229.23 641.36 40.11 186.94 4.53 290.9 10.33 40.96
"3876" "MG_1061_X_MG_1519" 38.31 65.55 67.7 64.15 4.96 112.15 19.3 88.91 9.79 17.77 235.18 734.14 41.05 193.66 6.06 287.9 10.61 39.44
"3877" "MG_1061_X_MG_1520" 43.09 65.37 68.25 63.6 5.18 122.14 19.55 94.73 10.03 19.96 241.32 819.16 41.4 209.98 5.43 302.01 12.61 36.6
"3878" "MG_1061_X_MG_1521" 44.62 66.66 67.52 65.25 5.15 116.09 20.16 94.52 10.44 17.8 255.52 708.55 40.01 208.99 4.78 302.77 5.78 39.61
"3879" "MG_1061_X_MG_1522" 38.73 64.63 65.87 62.68 5.35 95.87 18.99 90.89 9.88 18 240.82 672.89 38.41 202.24 4.87 254.25 11.14 37.03
"3880" "MG_1061_X_MG_1523" 46.43 64.82 67.33 62.68 5.29 98.93 21.01 91.96 10.65 17.8 257.84 762.31 42.31 222.74 4.11 261.05 18.18 37.79
"3881" "MG_1061_X_MG_1524" 43.87 67.03 68.62 65.44 5.17 129.11 19.82 91.39 11.11 18.88 247.16 769.8 41.03 216.29 5.15 295.98 12.2 32.54
"3882" "MG_1061_X_MG_1525" 47.19 67.58 70.08 65.8 5.06 116.66 21.1 98.48 9.87 17.34 247.98 675.73 39.42 195.04 6.24 292.72 13.19 39.62
"3883" "MG_1061_X_MG_1526" 44.96 65.74 67.7 63.78 5.45 105.56 20.67 96.91 10.68 19.12 262.53 770.83 40.76 221.2 5.92 271.92 16.2 38.88
"3884" "MG_1061_X_MG_1527" 41.97 64.26 65.87 62.68 5.09 119.68 18.78 97 9.59 18.88 243.92 703.38 38.39 195.57 6.01 303.96 8.97 38.24
"3885" "MG_1061_X_MG_1528" 37.78 66.84 68.25 65.62 5.24 106.61 19 91.94 10.1 19.87 237.81 749.11 39.25 209.83 4.56 275.42 7.23 37.49
"3886" "MG_1061_X_MG_1529" 34.02 61.32 62.21 60.12 4.89 109.28 18.78 85.75 9.68 16.91 219.68 673.66 39.95 183.91 4.08 285.34 6.88 35.75
"3887" "MG_1061_X_MG_1531" 40.18 68.87 70.26 68 5.1 119.79 20.03 89.44 10.2 18.64 233.21 757.14 40.76 200.69 4.99 278.72 17.56 37.06
"3888" "MG_1061_X_MG_1532" 45.03 67.95 70.45 67.09 5.1 126.78 19.38 98.23 10.62 13.7 236.44 597.17 41.89 200.44 5.32 289.59 16.61 38.28
"3889" "MG_1061_X_MG_1533" 47.48 66.29 67.88 64.7 5.42 112.28 20.36 92.4 10.98 18.52 270.8 750.68 40.76 221.01 6 278.62 10.77 36.04
"3890" "MG_1061_X_MG_1535" 39.05 66.11 66.97 63.78 5.12 105.34 19.69 92.86 10.7 17.67 258.26 718.11 40.69 223.7 5.04 271.67 12.42 38.37
"3891" "MG_1061_X_MG_1536" 32.4 64.08 66.42 62.87 5.13 106.22 18.11 90.35 9.14 20.28 220.25 747.83 38.41 189.78 4.23 264.45 11.1 36.49
"3892" "MG_1061_X_MG_1539" 50.72 69.79 73.56 68.19 5.38 136.21 20.22 102.42 10.89 19.36 245.85 772.38 40.42 202.27 5.66 300.38 17.81 39.16
"3893" "MG_1061_X_MG_1541" 53.04 70.89 73.38 68 5.17 146.48 19.86 101.12 9.79 16.71 254.98 667.2 39.97 213.23 5.18 325.64 15.36 41.89
"3894" "MG_1061_X_MG_1542" 41.32 65.18 67.15 63.97 5.26 116.12 19.63 93.66 11.14 20.56 268.36 823.81 40.76 223.81 5.14 306.73 8.5 42.18
"3895" "MG_1061_X_MG_1543" 39.04 64.82 66.6 63.6 5.34 120.95 19.3 94.97 10.66 20.92 260.83 808.05 39.82 219.8 4.87 305.68 9.82 40.44
"3896" "MG_1061_X_MG_1544" 41.19 64.45 66.05 62.68 5.24 113.89 19.5 92.88 10.48 19.96 265.06 781.69 40.01 216.6 5.11 302.23 9.52 40.62
"3897" "MG_1061_X_MG_1545" 43.06 64.08 65.87 62.87 5.03 107.39 20.44 91.81 9.9 16.71 255.52 708.03 41.75 215.47 5.35 302.67 6.44 42.02
"3898" "MG_1061_X_MG_1546" 48.35 65.55 68.43 64.15 5.25 107.12 20.48 91.28 10.15 18.52 260.94 730.52 39.82 212.44 6.33 287.67 9.45 41.92
"3899" "MG_1061_X_MG_1547" 42.74 65 67.15 63.6 5.13 113.08 20.57 90.42 9.84 18.76 259.29 776 41.4 220.27 4.1 298.38 8.5 39.32
"3900" "MG_1061_X_MG_1548" 45.56 64.26 66.05 63.05 5.26 95.28 19.53 96.2 10.94 17.43 262.59 689.43 39.9 221.76 5.14 255.46 9.45 39.47
"3901" "MG_1093_X_MG_1530" 30.31 62.24 64.22 61.03 4.43 98.07 18.46 92 9.68 15.03 201.05 563.83 37.75 172.27 3.97 274.46 14.59 41.49
"3902" "MG_1093_X_MG_1534" 42.08 66.66 67.7 65.44 4.94 125.46 20.97 94.14 10.77 17.55 265.51 749.64 42.04 226.66 4.72 285.67 11.87 36.54
"3903" "MG_1093_X_MG_1538" 50.76 74.94 76.03 73.69 4.66 146.65 21.55 102.49 9.79 15.3 218.62 605.7 39.3 187.1 4.09 322.22 16.35 44.49
"3904" "MG_1093_X_MG_1540" 37.58 67.76 68.43 65.44 4.62 126.65 20.22 92.52 9.47 15.63 204.06 630.25 40.01 184.35 6.04 280.07 13.3 39.07
"3905" "MG_1093_X_MG_1518" 32.11 66.66 68.25 64.88 4.53 127.71 21.05 91.16 10.42 14.3 227.55 606.21 41.14 188.84 5.23 287.04 12.53 42.84
"3906" "MG_1093_X_MG_1519" 37.6 67.76 69.17 66.9 4.83 121.9 20.21 90.86 10.49 16.71 242.68 705.71 41.63 201.44 5.55 281.76 14.07 39.83
"3907" "MG_1093_X_MG_1520" 38.67 67.03 69.17 65.62 4.84 134.14 19.16 90.44 9.95 17.92 230.05 742.15 41.37 203.63 4.84 294.64 15.24 39.29
"3908" "MG_1093_X_MG_1521" 39.87 67.95 68.43 66.9 4.83 126.09 20.09 94.99 10.62 17.19 254.98 672.63 39.48 209.49 4.61 289.7 10.66 38.88
"3909" "MG_1093_X_MG_1522" 46.71 67.21 68.25 65.99 5.03 108.96 20.04 96 10.02 15.39 250.42 623.27 40.05 214.15 4.97 252.68 13.16 38.38
"3910" "MG_1093_X_MG_1523" 35.07 67.76 68.98 65.44 4.75 109.54 19.91 92.5 10.44 15.03 227.92 603.11 39.75 193.31 4.09 259.62 17.08 39.73
"3911" "MG_1093_X_MG_1524" 37.21 68.5 69.17 67.27 4.66 144.24 19.85 90.8 10.8 14.79 235.53 617.58 40.84 192.64 4.69 296.27 12.57 34.3
"3912" "MG_1093_X_MG_1525" 45.63 71.81 74.11 70.39 4.87 138.7 21.9 100.18 9.86 15.27 249.6 646.79 41.37 208.99 6.24 298.39 14.07 40.28
"3913" "MG_1093_X_MG_1526" 45.46 68.31 68.62 66.54 5.11 122.91 20.55 95.88 10.79 16.83 269.08 671.6 39.97 214.16 4.01 271.34 17.44 39.19
"3914" "MG_1093_X_MG_1527" 37.47 66.47 67.88 65.07 4.78 127.28 18.31 93.76 9.84 17.39 232.56 663.07 38.82 191.74 5.02 279.11 12.02 37.29
"3915" "MG_1093_X_MG_1528" 35.55 63.16 64.59 61.95 4.87 96.07 19.98 94.91 10.03 18.36 243.39 743.18 40.66 209.9 4.54 261.65 10.77 39.72
"3916" "MG_1093_X_MG_1529" 33.09 64.08 64.41 62.87 4.6 125.4 18.05 88.07 9.96 15.03 208.83 563.06 37.71 180.97 3.99 282.91 10.11 36.63
"3917" "MG_1093_X_MG_1531" 36.04 70.16 70.08 68.92 4.84 135.37 19.79 91.17 10.57 15.39 239.83 626.63 40.12 203.6 4.69 281.87 18.7 37.43
"3918" "MG_1093_X_MG_1532" 39.9 70.34 71.91 68.92 4.93 140.34 19.95 90.59 10.18 13.94 242.08 619.13 42.49 209.13 3.97 285.21 14.33 37.3
"3919" "MG_1093_X_MG_1533" 48.49 66.47 66.79 65.25 5.09 126.49 21.3 90.15 10.57 16.23 278.3 663.07 40.5 226.44 4.08 272.65 12.02 36
"3920" "MG_1093_X_MG_1535" 35.85 67.03 67.7 65.99 4.75 115.94 20 90.94 10.62 15.87 241.92 632.31 39.75 206.47 4.14 261 11.38 36.36
"3921" "MG_1093_X_MG_1536" 33.78 66.11 67.15 65.07 4.79 109.61 19.15 91.19 9.52 18.16 232.48 692.27 38.88 200.89 4.06 257.85 14.96 38.96
"3922" "MG_1093_X_MG_1539" 45.51 72.73 75.21 70.94 4.95 149.19 19.5 101.71 10.05 16.95 240.21 676.76 39.97 190.91 5.27 303.35 15.65 39.19
"3923" "MG_1093_X_MG_1541" 37.33 73.1 74.29 71.49 4.54 161.33 18.2 100.12 9.63 14.43 215.53 549.1 37.88 175.21 4.02 331.54 14.99 42.64
"3924" "MG_1093_X_MG_1542" 35.59 68.5 69.53 67.27 4.86 130.47 19.77 93.16 10.77 18.64 250.76 720.96 39.56 207.2 5.02 298.09 15.14 40.84
"3925" "MG_1093_X_MG_1543" 37.45 67.58 68.8 66.54 5.03 128.17 19.61 95.34 10.24 18.88 252.85 762.82 40.73 217.45 5.16 292.06 14.41 40.36
"3926" "MG_1093_X_MG_1544" 35.65 67.76 68.62 66.17 4.91 123.52 19.63 94.64 10.21 18.64 233.36 736.2 39.94 211.86 5.27 288.11 13.49 40.53
"3927" "MG_1093_X_MG_1545" 41.54 66.66 67.7 64.88 4.94 120.27 21.51 92.11 10.3 16.23 253.24 681.93 41.4 224.11 4.77 292.67 11.62 42.16
"3928" "MG_1093_X_MG_1546" 38.96 66.66 68.07 65.25 4.97 109.69 19.36 89.82 10.26 17.43 245.68 652.99 38.47 203.88 5.57 271.74 13.12 41.37
